,Date,Rating,Review
17838,2019-11-24 20:28:29,3,App demora para aparecer legenda. E ninguém merece assistir comercial antes de começar a série. O zoom fica saindo sozinho
17839,2019-11-24 20:27:36,4,Bom!
17840,2019-11-24 20:02:27,5,Otimo👍
17841,2019-11-24 20:01:46,2,"O app e bom , mas infelizmente não conectar com o Chromecast primeira geração."
17842,2019-11-24 20:01:43,5,"Muito bom, com uma boa variedade de títulos."
17843,2019-11-24 20:00:18,1,"Eu assinante da Amazon, baixei o app pra mim vê os títulos no meu celular,só que esse app não abre por isso só tô dando só uma estrela"
17844,2019-11-24 19:58:13,1,o App trava várias vezes impossibilitando assistir o conteúdo. Precisa melhorar muito ainda!
17845,2019-11-24 19:44:31,3,Legal bem asesivel mais não tem muito lançamentos
17846,2019-11-24 19:43:52,3,"Plataforma boa e com um bom conteúdo, mas porque não existe a opção de espelhar o app para uma Smart TV?"
17847,2019-11-24 19:37:30,5,Adorei este aplicativo
17848,2019-11-24 19:11:26,5,Excelente !!!
17849,2019-11-24 19:01:48,5,Muito bom!
17850,2019-11-24 18:55:24,5,Dako
17851,2019-11-24 18:53:09,5,"Conteúdo de qualidade, recomendo muito"
17852,2019-11-24 18:49:20,1,"Sempre quando eu pesquiso um filme em específico eu não acho. Não vale a pena usar essas plataformas de streaming. Pagamos caro e na hora que precisamos de um filme não temos. Para terem idéia o filme: ""O doador de memórias"" não acho nem na Netflix, nem no TeleCine e também não achei aqui na Amazon. Afinal.. Amazon Prime ta valendo nada."
17853,2019-11-24 18:31:30,5,"É uma maravilha, tem tudo que eu queria.😍"
17854,2019-11-24 18:22:23,5,"Gostei MT, esperando ansiosamente pela 2 temporada de The Boys"
17855,2019-11-24 18:17:46,5,"Muito bom o aplicativo, e os filmes são bem interessantes."
17856,2019-11-24 18:10:41,5,Muito bom
17857,2019-11-24 18:10:11,1,Preciso que conecte no Chrome
17858,2019-11-24 18:04:33,4,Poderia ter regulagem de brilho e volume na tela
17859,2019-11-24 17:52:00,5,Excelente. E ainda dá para mudar a aparência da legenda.
17860,2019-11-24 17:34:33,5,Muito bom!
17861,2019-11-24 17:17:30,4,Bom. Mas tem pouca opçao
17862,2019-11-24 17:17:25,5,Exelente!!!
17863,2019-11-24 17:14:40,5,Muito bom!!! Mas poderia ter filmes mas Curt dos anos 80 e 90.
17864,2019-11-24 16:59:41,5,Ótimo app. Grande variedades de filmes lançamentos e com o melhor custo benefício!
17865,2019-11-24 16:51:39,1,Não passa pro próximo capítulo da série em streaming sem que tenha que colocar no celular. Muito ruim isso.
17866,2019-11-24 16:47:46,5,"Eu adorei o aplicativo,mas seria bom se tivesse os perfis pra cada usuário"
17867,2019-11-24 16:39:45,5,Show de bola
17868,2019-11-24 16:28:41,5,Tem potencial e um ótimo catálogo!
17869,2019-11-24 16:16:39,3,"Bom! Poderia ser melhor, sinto falta de alguns recursos da Netflix, usuários independentes dentro da mesma conta, aba continuar assistindo e etc.. 'copiar o que deu certo ajuda a gastar menos."
17870,2019-11-24 15:57:24,3,"O app é bom, mas ainda é muito desorganizado diferentemente da Netflix, E isso faz com que seja mais difícil de encontrar novos filmes/séries para assistir"
17871,2019-11-24 15:44:37,5,Excelente! Ótima resolução de imagem e recursos inexistentes em outros serviços de streaming.
17872,2019-11-24 15:36:20,5,Muito bom
17873,2019-11-24 15:35:03,3,Ele é muito lento para carregar vídeos do que o do concorrente.
17874,2019-11-24 15:15:38,5,Muito bom.
17875,2019-11-24 15:04:45,2,"Dps que atualizei na minha smart TV LG ontem, fica toda hora dando erro. Fica dando ""Internet Connectivity Problem"", desde de quando os outros aplicativos ""concorrentes"" funcionam normal."
17876,2019-11-24 14:48:13,1,Esse aplicativo é horrível devia ser apagado da existência do universo
17877,2019-11-24 14:09:18,5,Muito legal 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍♥️
17878,2019-11-24 14:04:54,5,Muito bom
17879,2019-11-24 13:53:30,5,"Instalei o aplicativo para ficar apenas com 1 mês grátis, porém o conteúdo é sensacional, o que tem é bom, basta pesquisar as séries, e outro detalhe, junto você tem livros grátis e músicas grátis."
17880,2019-11-24 13:50:42,3,"O app e ótimo , ótimos benefícios , está meio desorganizado mas , na minha opinião oque mais deixa a desejar no aplicativo e a forma de pagamento , deveria aumentar as opções de pagamento assim garanto que teria muitos assinates a mais que começaria a utilizar o app,. Por favor pense no assunto e tentei trazer mudanças rapidas"
17881,2019-11-24 13:50:08,4,Bom
17882,2019-11-24 13:35:29,4,"Só não vou dar 5 estrelas pq o App esta com problemas de retornar ao vídeo, as vezes volta episódio todo quando n volta para outro anterior. De resto esta perfeito!"
17883,2019-11-24 13:13:43,5,Muito bom. Sinto falta de vizualuzar as series e filmes com mais facilidade.
17884,2019-11-24 13:04:41,5,"Muito bom, e comparavel a Netflix, entretanto tem menos conteúdo, porém custa 3x menos então tá excelente pelo preço."
17885,2019-11-24 13:01:35,1,"Os vídeos simplesmente ficam carregando e dizem sempre q é problema de internet, sendo q qualquer outra aplicação, até msm Netflix, utiliza sem problemas."
17886,2019-11-24 12:52:41,1,"Baixei o app pra me livrar do preço absurdo da Netflix, mas o Amazon prime não aceita débito em conta, tenho que continuar com a Netflix pois nisso eu tenho liberdade de escolha."
17887,2019-11-24 12:50:36,4,Ótima opção de streaming
17888,2019-11-24 12:42:19,3,Aplicativo é bugado
17889,2019-11-24 12:26:36,5,"Muito bom, fácil demais de navegar e com boas opções (os documentários de esporte são os top, em minha humilde opinião). Fora os fretes grátis + livros (não leio mas é bom ter a opção) por um preço muito atraente. Com o progressivo aumento do catálogo de séries e filmes, ninguém para esse trem rs"
17890,2019-11-24 12:05:37,5,"Muito bom, estou amando 😍"
17891,2019-11-24 12:01:02,5,"Gostaria que desse pra pular ou retroceder 10s do vídeo só clicando na tela, sem precisar clicar nos botões virtuais próximos ao do play/pause. Obrigado"
17892,2019-11-24 11:39:50,5,Excelente app
17893,2019-11-24 09:09:21,5,Ótimo app
17894,2019-11-24 09:04:49,4,Tem sido boa até momento...
17895,2019-11-24 06:51:38,4,Muito bom até o momento..mas precisa ter mais conteúdo traduzido para o Brasil ..no mais é satisfatório
17896,2019-11-24 06:50:13,1,Kkkk. O lancamento mais atual e lagoaa azul e hulkk quando nem verde era ainda PESSIMO
17897,2019-11-24 05:19:21,5,Show de bola
17898,2019-11-24 05:19:19,5,Estou gostando muito!
17899,2019-11-24 04:49:18,3,Trava muito!!!
17900,2019-11-24 04:22:48,1,"A qualidade de procura por conteúdo ainda tem muito mais muitoo que melhorar, as séries e filmes originais da franquia não tem um(a) que presta, sinceramente só estou com esse streaming ainda por causa da série ""Two and Half Man"" porque na boa este prime vídeo não tem senso nenhum de organização do conteúdo pois vocês são muito amadores neste quesito, não estou puxando o saco dos rivais mas vocês poderiam aprender um pouco dando uma olhada na concorrência! Dica: CONTRATEM FUNCIONÁRIOS MELHORES!!"
17901,2019-11-24 03:49:10,5,Ótimo app
17902,2019-11-24 03:45:45,4,Ótimo serviço e ótimo preço. Só deveriam acrescentar um sistema de perfis numa única conta.
17903,2019-11-24 03:32:31,5,Melhor aquisição de streaming até hoje
17904,2019-11-24 03:10:56,5,"Excelente qualidade de vídeo, layout.. Produções independentes impecáveis, valor incrível. ESTOU mais que satisfeito com a experiência."
17905,2019-11-24 02:58:38,5,Maravilhoso
17906,2019-11-24 02:53:30,1,Não consigo usar o app... só consigo assistir os filmes pelo notebook... 😕
17907,2019-11-24 02:47:09,1,"Devia deixar fazer pagamento por débito em conta, afinal nem todo mundo tem cartão de crédito"
17908,2019-11-24 02:11:16,5,Very bom! 👍
17909,2019-11-24 02:08:17,4,"Gostaria que tivesse mais filmes, mesmo que não fossem lançamento."
17910,2019-11-24 01:59:57,5,Excelente. Curto muito esse app
17911,2019-11-24 01:27:30,3,"problema sério com legendas, quase toda vez demora pra elas aparecerem"
17912,2019-11-24 01:16:18,5,Excepcional
17913,2019-11-24 01:02:00,5,Show de bola
17914,2019-11-24 00:58:38,5,Incrível
17915,2019-11-24 00:57:20,4,Seria melhor se tivesse a opção de perfis como existe no Netflix
17916,2019-11-24 00:53:29,4,Ótima
17917,2019-11-24 00:42:40,5,Muito bom
17918,2019-11-24 00:38:53,5,"Tem uma coisa que eu não entendo , em algumas séries começam na temporada 101 102 etc... E não tem a 1 , poderiam me explicar ? No de+ está top"
17919,2019-11-24 00:18:45,5,Adoro o prime video. Excelentes séries e filmes. Vale muito a pena.
17920,2019-11-24 00:13:15,2,"O aplicativo não funciona bem com o Chromecast, ele se perde quando voltamos o filme, aí é necessário desconcertar do Chromecast e conectar novamente, o que é bem incômodo. Também não gostei do tempo de voltar e adiantar o filme/série. É apenas 10 segundos. Um dos pontos positivos para mim é que a maioria das séries que procurei na Netflix e não tinha, no prime vídeo eu encontrei. Fora isso tem pouco filme/série no catálogo."
17921,2019-11-24 00:05:04,5,Mais em portugues.
17922,2019-11-24 00:01:22,5,Muito bom.o prime vídeo meu favorito.
17923,2019-11-23 23:52:27,5,Roda muito fácil. Mais leve que globoplay que trava toda hora.
17924,2019-11-23 23:44:30,5,Top dmais !!!!!!👍
17925,2019-11-23 23:39:09,3,Podia ter mais filmes dublado em português
17926,2019-11-23 23:35:59,1,Aplicativo não abre fica com a tela.preta e fala que não tem conecção e estou com wi-fi tudo ok
17927,2019-11-23 23:24:45,5,"Excelente , Sensacional!!!"
17928,2019-11-23 23:10:57,5,amazon prime video e maravilhoso . continue asiim pf . app e mt bom e esse precinho e melhor ainda .
17929,2019-11-23 22:58:59,4,Muito bom
17930,2019-11-23 22:50:22,5,Excelente!
17931,2019-11-23 22:36:55,5,Muito bom
17932,2019-11-23 22:18:36,5,"Muito bom, várias séries e filmes bons! E o preço é totalmente justo, vou resumir em duas palavras Pára Bens!"
17933,2019-11-23 22:05:13,4,"Estou satisfeito com conteúdo e recursos do Amazon Prime Video. De fato há poucos filmes do próprio ano. Poderia criar categorias de filmes de curta metragem e de filmes/séries ""Cult"". Sinto falta dos filmes - cito como exemplos - de Angelopoulos, Salman Khan, o filme francês ""La couleur de ma peau: miel"" e produções que encontramos no Eurochannel, por exemplo. Tudo legendado para português-Brasil. Criar o ""My Tv"", uma playlist temporária onde coloco filmes e séries que quero ver na sequência."
17934,2019-11-23 22:01:27,5,Até agora perfeito
17935,2019-11-23 21:14:00,5,Amando muito !!!!
17936,2019-11-23 21:08:05,5,Excelente especial a possibilidade de baixar temporadas inteiras. Isso é ótimo.
17937,2019-11-23 20:58:49,4,App muito bom.. só falta atualizar a logo de abertura na smartv Sony KDL-43W665F 😉
17938,2019-11-23 20:40:11,5,Top
17939,2019-11-23 20:31:51,5,Excelente Estou gostando muito
17940,2019-11-23 20:29:42,5,"amo muito, porém a interface poderia ser mais organizada"
17941,2019-11-23 20:07:39,5,Muito bom. Recomendo. Vai te surpriender.
17942,2019-11-23 19:54:26,5,um trilhão de vezes melhor q Netflix
17943,2019-11-23 19:36:37,5,"Excelente aplicativo,assinei esse ano e não me arrependo, excelente séries e filmes principalmente o The Purge que sou fã número 1."
17944,2019-11-23 19:09:01,5,Ótimo serviço de streaming!
17945,2019-11-23 18:59:43,4,Só falta a função de criar perfil
17946,2019-11-23 18:54:08,4,"Streaming de melhor custo x benefício. Porém a interface da umas travadas, os desenhos não dão opção de ver com legenda e podiam dividir melhor os gêneros para facilitar a busca"
17947,2019-11-23 18:31:21,4,"O catalogo é otimo,o unico problema é o app que é muito mal otimizado para smartphone;as legendas no app tem que ser reposta em todo os novos ep que começam,e o problema é somente nos smartphone porque em outras plataformas o aplicativo é perfeito."
17948,2019-11-23 18:26:48,5,"Estou usando a duas semanas e é ótimo,espero que continue assim."
17949,2019-11-23 18:06:59,5,Otimo
17950,2019-11-23 18:02:38,4,Só falta espelhar na tv pra ser perfeito
17951,2019-11-23 17:50:00,3,Podia ter mais videos
17952,2019-11-23 17:48:46,1,Tenho conta prime e assisto normalmente na tv. Porém no telefone o aplicativo diz que minha conta não tem inscrição prime vídeo e não consigo assistir. Muito ruim.
17953,2019-11-23 17:43:17,1,app para TV Box não tem funções de avançar / retroceder ! aplicativo da erro de conexão periodicamente pedindo para conectar o wifi mesmo estando conectado !
17954,2019-11-23 17:40:21,3,"É um bom aplicativo,mas poderia ser melhor.Quando estou pesquisando um programa, não gosto que volte ao começo da fila,quero continuar de onde parei. Pesquisar um filme pode ser complicado,se o nome não estiver escrito corretamente ele não acha nada.nao é o tio Google..."
17955,2019-11-23 17:36:53,5,"Muito bom, uma gama muito boa de filmes e séries."
17956,2019-11-23 17:32:05,5,"Poderia ser mais intuitivo como a co concorrência, poder criar perfil, e ter mais títulos, mas é um bom app!"
17957,2019-11-23 17:30:03,5,Amo ♥️♥️
17958,2019-11-23 17:29:02,3,"A interface poderia ser melhor mais a opção de ver os atores e por que filmes e famoso em amazon original é muito bom. Revoltado pois não tem como dar 3,5 #ficadica (mds oque eu to fazendo)"
17959,2019-11-23 17:15:43,1,A maioria dos filmes e séries são orriveis
17960,2019-11-23 17:00:11,5,Recomendo a assistir
17961,2019-11-23 16:58:17,5,Muito bom e barato
17962,2019-11-23 16:49:51,3,"Travando no PS3! Com o aplicativo aberto a luz do HD pisca o tempo todo, chegando a travar. No Netflix isso não acontece então não é problema no aparelho."
17963,2019-11-23 16:41:12,4,Ótimo
17964,2019-11-23 16:38:16,3,"Estou testando ainda. Não completei um mês. Porém, posso afirmar que o app é leve e está em constante aperfeiçoamento. Minha sugestão é que devem se esforçar mais em três aspectos: (1) Aumentar o catálogo; (2) Consertar o timing da legenda (quando damos pausa e retornamos depois, a lege da demora a voltar e (3) Melhorar a qualidade do ""streaming"" (sei que depende da internet, em parte, mas seu concorrente possui um retorno melhor nesse quesito. No mais, pelo preço, vale muito a pena."
17965,2019-11-23 16:29:14,1,"Tenho este APP no meu celular faz umas 2 semanas, e nao consigo transmitir sinal para o Chromecast, vi na internet que ele tem suporte, mas para mim não aparece o ícone, gostaria que resolvessem isso. Muito obrigado"
17966,2019-11-23 16:14:47,3,Ainda tem muito o que melhorar! Mais estou gostando muito!
17967,2019-11-23 15:58:06,2,"A aplicação precisa evoluir da forma como está construída desde sempre. Sou cliente desde 2016 e a apresentação visual até hoje não melhorou. Difícil mudar áudio, difícil escolher ou alterar legenda... Muito decepcionado com essa acomodação."
17968,2019-11-23 15:48:27,1,Não sai da tela de carregamento no meu celular
17969,2019-11-23 15:31:26,5,Sensacional
17970,2019-11-23 15:30:13,4,O aplicativo é super bacana mas tem que dividir as contas é muito ruim você assistir uma série e a outra pessoa que tá usando sua conta a bagunçar
17971,2019-11-23 15:15:47,4,"Muito legal. Um problema é o sistema de raio-x, é bom. Mas, quando aparece muito personagens ao msm tempo o celular dá uma travada"
17972,2019-11-23 14:57:40,5,É bom... Mais deveria melhorar a questão de mais filmes... E tbm a forma da plataforma
17973,2019-11-23 14:45:13,5,"Amazon vai pisar na Netflix, tem tudo para liderar esse mercado."
17974,2019-11-23 14:36:37,5,Muito bom
17975,2019-11-23 14:36:16,5,Ótimo
17976,2019-11-23 14:19:39,5,"Serviço bom, app ruim pois não tem suporte ao Chromecast ou dlna para 
assistir na tv."
17977,2019-11-23 14:09:34,4,Integração com Google Cast está falha: há um borda amarela na imagem gerada na televisão.
17978,2019-11-23 13:54:39,5,Ok
17979,2019-11-23 13:37:39,5,"Muito bom, aprovado!"
17980,2019-11-23 13:31:50,5,Já achei melhor que Netflix só por ter supernatural Coloca doctor Who aí véi 😢
17981,2019-11-23 13:31:36,4,"O serviço é muito bom, e tem um ótimo custo x benefício. Séries originais maravilhosas e super bem produzidas, a estabilidade é muito boa, raramente cai ou perde a qualidade, mesmo na minha conexão não muito boa. Possui alguns bugs as vezes, oq incomoda um pouco, só faltou um sistema de múltiplas contas pra ter 5 estrelas."
17982,2019-11-23 13:28:25,5,Muito melhor q Netflix manos hehe
17983,2019-11-23 13:20:11,5,Fantastico!
17984,2019-11-23 13:16:59,5,Tem um bom catálogo e um ótimo preço.
17985,2019-11-23 13:03:20,5,Muito bom!
17986,2019-11-23 12:50:31,3,Trava muito
17987,2019-11-23 12:20:22,1,Falta muita coisa no catálogo.
17988,2019-11-23 12:18:12,5,"Fácil, prestativo e eficiente."
17989,2019-11-23 12:11:59,5,Excelente obg
17990,2019-11-23 12:00:21,4,Muito bom. Só precisa tem mais animes bom.
17991,2019-11-23 11:56:23,5,"Melhor experiência impossível, uma ampla gama de filmes que podem ser assistidos, serviço estável de qualidade Amazon, meus parabéns."
17992,2019-11-23 11:54:16,5,"Filmes e séries muito legais, qualidade ótima, e o preço e a melhor parte, obrigado Amazon!!!!"
17993,2019-11-23 11:48:10,1,"É so eu logar na conta o aplicativo muda o idioma pra alemão, nao consigo achar as configurações, nao da pra entender nada"
17994,2019-11-23 11:25:38,3,A integração com sistema Google não está 100% (não aceita comandos de voz pelo Google home)
17995,2019-11-23 11:17:14,5,Muito bom e legal.
17996,2019-11-23 11:07:01,5,Muito bom!
17997,2019-11-23 10:57:02,2,Esse Aplicativo Tem Que Pagar?
17998,2019-11-23 10:27:30,5,"Adoro,super recomendo!"
17999,2019-11-23 10:09:50,2,"O aplicativo esquenta bastante agora,com isso o consumo de bateria aumenta e falta lançar séries com a dublagem português ."
18000,2019-11-23 10:02:14,4,Resolveu o problema do cast! Mas tem o problema da legenda.
18001,2019-11-23 09:42:50,5,Achei bem interessante o raio-x. É simples porém com o que precisamos
18002,2019-11-23 09:39:37,1,Only english subtitles
18003,2019-11-23 09:29:47,5,Eu to usando a pouco tempo .mais to gostando do app só uma sujestão gostoria q tivesse mais filmes atuais pois não curto series .no mais e só isso mesmo eu recomendo o apo ele è leve e pratico muito bom mesmo .
18004,2019-11-23 09:29:10,5,Muito bom
18005,2019-11-23 09:27:39,5,Excelente
18006,2019-11-23 08:44:18,4,"O app é bom, mas precisa melhorar, principalmente a legenda em alguns filmes inicia com depois n aparece mais."
18007,2019-11-23 08:31:10,5,Muito bom gostei
18008,2019-11-23 08:01:42,5,Show!
18009,2019-11-23 07:39:50,1,"tá horrível, ele não memoriza aonde você parou nas séries/filmes, a legenda demora pra carregar e as vezes parece necessitar de muita internet pra carregar"
18010,2019-11-23 07:28:43,3,Só falta poder criar perfis igual à Netflix. Por que ainda não fizeram isso? Se são três dispositivos.
18011,2019-11-23 06:59:59,5,"Excelente app, finalmente compatível com Chromecast."
18012,2019-11-23 06:55:21,5,Ótimos serviços!!
18013,2019-11-23 06:39:23,5,Ótimo
18014,2019-11-23 06:04:53,2,o app fica travando no meu android box v
18015,2019-11-23 05:43:20,3,"Sempre tem atraso no áudio ou legenda. Faço tudo o que sugerem, mas continua o problema. Já desisti de tentar assistir vários títulos."
18016,2019-11-23 05:35:07,4,"Gosto muito do Prime Vídeo, só não dou cinco estrelas porque estou passando por um problema estranho com o serviço no Fire TV. No tablet e no celular, todas as séries que vou assistir possuem a legenda em português, já no aplicativo do Fire TV (que é da própria Amazon e comprado direto da loja deles aqui no Brasil), as mesmas séries não tem legenda em português, só algumas que tem. Estranho no tablet e celular terem e no aplicativo Fire TV não ter."
18017,2019-11-23 05:23:46,3,Algumas séries estão em inglês e não tem legenda em português
18018,2019-11-23 04:40:29,5,"Muito bom,series diferentes ,intrigantes .muito bom...quem não conhece deve ter curiosidade...pois vale apena."
18019,2019-11-23 04:16:13,5,Topppppppp!!! Muito bom!!!!
18020,2019-11-23 04:05:14,5,Gostei muito
18021,2019-11-23 03:58:52,5,"Super bom que não trava, as legendas são perfeitamente sincronizadas e as produções originais são ótimas!🤩"
18022,2019-11-23 03:47:45,5,Bom
18023,2019-11-23 03:33:00,2,Precisa de uma grade mais variada e com mais organização dentro da plataforma.
18024,2019-11-23 03:14:21,2,Não consigo cadastrar nem um cartão de crédito para utilizar o serviço.
18025,2019-11-23 03:11:37,2,"O app é bom, porém não consigo fazer o login na minha smart tv, por isso dou somente 2 estrelas."
18026,2019-11-23 03:09:25,5,1 Não tem app pra AndroidTV 2 Não envia pra chromecast
18027,2019-11-23 03:03:44,5,so falta botar os perfis de quem esta assistindo asim que abrir o aplicativo ;)
18028,2019-11-23 03:02:52,4,"O app é excelente para o celular, porém eu gostaria de pedir ou para o adicionarem na Smart TV Android, ou para melhorarem a transmissão, porque ta um porre isso, fica carregando uma década, e eu tenho wifi de 20 mega então creio que o problema não é o wifi, e inclusive a Netflix é melhor nesse quesito, entretanto eu migrei para Amazon e sair da Netflix que tem poucas séries que me interessam, então por favor não me façam voltar para lá. Desde já agradeço."
18029,2019-11-23 03:00:48,5,Muito bom bastante conteúdo
18030,2019-11-23 02:56:43,5,Ótimo serviço. Agora com suporte ao Chromecast.
18031,2019-11-23 02:31:20,5,Série muito bom por um preço baixisso.
18032,2019-11-23 02:29:29,5,Muito bommmm
18033,2019-11-23 02:26:26,2,"Não consigo transmitir do celular pra minha tv smart, alguém consegue me ajudar?!?!"
18034,2019-11-23 02:11:14,5,Muito bom
18035,2019-11-23 02:03:58,5,Não funciona com o chromecast
18036,2019-11-23 02:01:54,1,"O App não esta bom, está ruim em todos os sentidos. Engenharia muito ruim."
18037,2019-11-23 01:55:12,5,Ele é ótimo
18038,2019-11-23 01:46:31,5,Excelente
18039,2019-11-23 01:31:28,1,Tem q pagar pra assistir ...
18040,2019-11-23 01:31:22,1,"Os filmes travam muito e tem que reiniciar o app, muito ruim."
18041,2019-11-23 01:23:01,3,por mais títulos dublados em português
18042,2019-11-23 01:21:30,5,Alguém pode me informar se funciona com Chromecast
18043,2019-11-23 01:01:49,5,Adoro o app... porém tem muitos filmes legendados...
18044,2019-11-23 01:00:46,4,"Experiência satisfatória. Filmes e séries de qualidade. Faltam, porém, os áudios originais de alguns filmes; alguns trailers no início poderia ser dispensados; seria interessante uma aba só para as novidades que entrarão no catálogo."
18045,2019-11-23 00:49:06,2,"O serviço de streaming posso muitos filmes principalmente conteúdos de filmes que sairão do cinema a pouco tempo, mas peca absurdamente na usabilidade do app e na exibição de propaganda de conteúdo da Amazon antes da execução de alguma coisa que realmente quero ver. A Amazon tem até o fim do meu 1 ano de assinatura para resolver isso, caso não resolva com certeza não renovarei."
18046,2019-11-23 00:32:54,5,Ótimas séries. Agora deveria ter a opção de pagamento em débito
18047,2019-11-23 00:13:57,5,Muito bom!
18048,2019-11-23 00:13:45,5,Satisfeita com o App
18049,2019-11-23 00:11:57,1,Não.consigo nem abrir a conta para começar a assistir .só dei uma estrela para poder comentar .
18050,2019-11-22 23:54:42,2,Pede para atualizar mais não dá sequência a nova atualização!
18051,2019-11-22 23:30:03,3,"O serviço ofertado é muito bom, filmes e séries exclusivos. No celular o app funciona perfeitamente, na televisão pela transmissão pelo Chromecast tranca muito e desisto de usar."
18052,2019-11-22 23:29:28,5,"Gosto muito, tem ótimos filmes, séries e documentários. Parabéns!"
18053,2019-11-22 23:25:30,5,Excelente
18054,2019-11-22 23:23:16,5,Muito o bom. Recomendo
18055,2019-11-22 23:20:54,4,Tem filmes novos e séries boas estou gostando😁
18056,2019-11-22 23:04:06,5,Muito bom!
18057,2019-11-22 23:00:20,5,Gostando muito do app. Aguardando a inclusão de mais filmes.
18058,2019-11-22 22:40:21,5,Sensacional
18059,2019-11-22 22:21:14,4,Boa noite e quando eu quizer cancelar faço o contato por onde?
18060,2019-11-22 22:14:19,2,Não tem variedades de filmes e séries.
18061,2019-11-22 22:05:12,3,"Ele até que é muito legal e tbm são benefícios massa, porém , o app está ainda muito desorganizado falta pastas organizadoras de categoria e os vídeos mesmo com a banda larga boa ainda trava e o vídeo começa com qualidade de imagem que deixa muito à desejar 😞"
18062,2019-11-22 21:45:00,5,"Ótimo. É bom acrescentar desenhos antigos e mais filmes e series,mas fora isso esta excelente"
18063,2019-11-22 21:29:03,3,Só pede função crédito
18064,2019-11-22 21:24:58,4,"Ótimo custo benefício, não dou 5 estrelas por não conseguir dividir os perfis...fora isso tudo muito bom!"
18065,2019-11-22 21:16:55,4,Excelente
18066,2019-11-22 20:40:10,4,"Gostei, porém acho que deveria ter perfils para mais usuários!"
18067,2019-11-22 20:27:40,5,O app e muito bom !!!
18068,2019-11-22 19:28:12,5,Amo
18069,2019-11-22 18:13:24,5,Só o espelhar que não tá funcionando.
18070,2019-11-22 18:09:56,5,Excelente!
18071,2019-11-22 18:09:03,5,E muito bom
18072,2019-11-22 18:08:21,1,Está dando erro tempo todo
18073,2019-11-22 17:55:36,3,Quanto paga por mês?
18074,2019-11-22 16:45:16,5,o melhor!!!
18075,2019-11-22 16:28:46,5,Muito bom recomendo.
18076,2019-11-22 15:56:59,5,"Muito bom, recomendo!!!"
18077,2019-11-22 15:55:24,3,Podia melhorar na tv por exemplo acesso rápido a mudança de áudio
18078,2019-11-22 15:44:01,1,Pessimo os áudio que precisam de legenda nunca entra sempre dá um erro péssimo o aplicativo
18079,2019-11-22 15:12:53,3,Só gostaria de séries e filmes mais atualizados
18080,2019-11-22 15:07:32,5,Só podia ter mais filmes lançamentos
18081,2019-11-22 15:01:37,5,Ótimo
18082,2019-11-22 13:49:26,5,perfeito.
18083,2019-11-22 13:45:32,2,"Está com problemas, faz uma semana que o app fica parando de funcionar quando vou escolher um episódio da série."
18084,2019-11-22 13:04:10,5,Muito bom
18085,2019-11-22 13:00:49,5,Muito bom.Fácil navegação.Gostei bastante!
18086,2019-11-22 12:39:51,2,O aplicativo poderia ter um sistema de perfis para usuários diferentes e precisa ser configurado para as box de TV
18087,2019-11-22 12:32:44,3,"Falta mais recursos, como criar lista personalisada. Filtros para separar gêneros, assistidos e outros tipos."
18088,2019-11-22 12:14:02,3,Nessas 2 últimas atualizaçoes não consigo mais baixar as seriês e filmes sempre mostra uma mensagem para mim virificar a eternet mais o poblema não é a eternet porque os demais aplicativos do meu celular está fucionando perfeitamente só amazon prime não quer fucionar preciso de ajuda!
18089,2019-11-22 11:26:06,5,Muito bom encontrar um conteúdo diferenciado e irresistível... minha melhor opção!
18090,2019-11-22 11:02:20,1,"App instável, quando vc baixa alguma séries o áudio fica no qual vc começou a assistir, não consegue mudar mais, isso é péssimo. Legendas as vezes não funcionam, demoram para aparecer."
18091,2019-11-22 10:02:25,1,"Diferente do concorrente, você não consegue criar perfis diferentes. Se inicio um conteúdo e outra pessoa acessa a mesma coisa, fico sem saber onde parei."
18092,2019-11-22 09:51:55,5,Aplicativo muito bom.
18093,2019-11-22 07:48:23,1,N gostei tem q pagar pq eles n falam antes de instalar
18094,2019-11-22 05:19:14,4,bom tem varias series as vezes da uma trancada mais e bom
18095,2019-11-22 05:05:17,5,Show
18096,2019-11-22 04:51:56,3,"It still needs to improve more, it is better than the web version for PC, but still needs to improve."
18097,2019-11-22 03:45:41,3,Quando tento assistir com o Chromecast demora uns 5-20s pra iniciar após o play.
18098,2019-11-22 03:32:26,5,Excelente aplicativo! Recomendo!
18099,2019-11-22 02:54:11,5,Ótimo
18100,2019-11-22 02:14:41,4,"Faltam muitos clássicos ao catálogo, filmes como ""touro indomável"", ""apocalipse now"", ""o franco atirador"", etc."
18101,2019-11-22 02:13:09,5,Otima experiencia com app.
18102,2019-11-22 02:10:13,3,"O app precisa melhorar muito a integração com a tv. Demora demais quando manda o comando pro Chromecast, por exemplo. Quando ficar com a integração e a suavidade no app mobile e o da smart tv será perfeito."
18103,2019-11-22 01:47:55,4,Muito bom... estou aproveitando cada minuto... super indico
18104,2019-11-22 01:41:39,5,Muito bom App Parabéns aos criadores
18105,2019-11-22 01:29:56,1,"Muitas vezes a imagem não fica nítida. Sempre que entra em um título e depois retorna para a lista onde estava, vc volta desde o topo, fazendo perder muito tempo."
18106,2019-11-22 01:27:46,4,Muito bom. Na smartv que necessita de uma opção para alterar a legenda e áudio sem voltar à tela anterior.
18107,2019-11-22 01:20:19,3,"Bom App, falta uns filmes mais recentes mas esta melhorando"
