,Unnamed: 0,Date,Rating,Review,Classification
22171,22171,2019-06-12 12:19:19,3,"O aplicativo é inconsistente na hora de manter as legendas e continuar de onde assistiu. As prévias são chatas, mas na versão para Android pode escolher assistir ou não, ao contrário da versão para o Xbox One, o que incomoda demais. No geral tem bom custo benefício.",Negativa
22173,22173,2019-06-12 04:50:21,3,"Precisa adicionar opção de stream, para aparelhos como Google Chrome cast",Negativa
22185,22185,2019-06-11 23:06:19,3,"Nem tds os filmes são legendados, vários deles tem um delay entre o áudio e o vídeo, e não tem muita variedade. Mas como eu só vejo os primeiros 15min pq sempre durmo escolhi pelo mais barato!",Positiva
22196,22196,2019-02-27 23:05:35,3,Melhorar a grade e tecnologia,Positiva
22200,22200,2019-02-27 19:13:16,3,Não consigui baixar alguém me ajuda por favor?!😢,Negativa
22208,22208,2019-02-27 12:19:52,3,"O aplicativo é bom, mas ficaria melhor se pudesse ser transmitido pelo chromecast, quase todas as plataformas hoje permitem essa transmissão e a Amazon prime não.",Positiva
22213,22213,2019-02-27 02:36:24,3,Gostaria de saber se pode ser espelhado via Chromecast para a Tv,Negativa
22218,22218,2019-02-27 00:39:07,3,bom app mas falta opção p transmir na tv.,Positiva
22223,22223,2019-02-26 23:02:16,3,Falta ser compatível com o Chromecast,Negativa
22225,22225,2019-02-26 21:59:27,3,Preferência por bons filmes com atores e diretores conhecidos.,Positiva
22249,22249,2019-02-25 23:29:15,3,"E um bom app mas mesmo pagando não consigo assistir o último episódio lançado de Dororo, o q é bem irritante. sem falar nas propagandas q continuam.",Negativa
22256,22256,2019-02-25 20:35:12,3,"O aplicativo tem alguns problemas específicos para mim, por exemplo, por se focar no gadget próprio da Amazon, o Amazon Prime não aceita stream nativo pelo site Chromecast, sendo obrigatório espelhar a tela. Dessa forma se perde qualidade e o celular fica inutilizável durante o stream. As legendas também ficam muito grandes na tela da TV pela mesma razão, entre outras coisas, como notificações que saltam na tela da TV. Tirando isso, é uma boa escolha para além da Netflix.",Negativa
22264,22264,2019-02-25 15:38:47,3,O app é bom tem muitas series e filmes mas vou cancelar pq não é compatível com o cromecast !,Negativa
22283,22283,2019-02-24 21:06:20,3,"Não funciona na smart TV...boas opções de filmes, boa qualidade, mas pouco funcional....uma pena",Positiva
22285,22285,2019-02-24 21:00:18,3,muito bom para assistir na smart tv. mas infelismente não abre no tv box MXQ .,Negativa
22291,22291,2019-02-24 18:41:21,3,Poderia dar acesso para assistir na TV.,Positiva
22297,22297,2019-02-24 15:48:50,3,"o site é otimo, mas tem bem menos opções de filmes comparado com a concorrente.",Positiva
22299,22299,2019-02-24 13:28:42,3,Se eu quisesse ver propaganda ficava no YouTube,Negativa
22308,22308,2019-02-24 00:00:50,3,"falta recurso de transferência de tela. infelizmente o App não permite passar a imagem pra smart TV e isso é um ponto muito negativo. mas no resto, o App é muito bom",Positiva
22321,22321,2019-02-23 18:07:30,3,poderia ter a opção de assistir com cromecast tbm. enviar para tv.,Negativa
22322,22322,2019-02-23 17:59:47,3,"Tem ótimo catálogo, porém o aplicativo não disponibiliza streaming. Uma pena!",Positiva
22323,22323,2019-02-23 17:38:47,3,"Séries sem legendas em português, filmes sem áudio original. Mas é bom o conteúdo. Só precisa melhorar.",Positiva
22324,22324,2019-02-23 16:19:42,3,Se houvesse  a opção de assistir por meio do Chromecast. Eu certamente manteria minha assinatura,Negativa
22330,22330,2019-02-23 12:21:50,3,procura e acesso de videos não tão intuitiva e bastante confusa as vezes. além de não indicar os vídeos ja assistidos,Positiva
22337,22337,2019-02-23 01:30:31,3,"Trava muito, fecha sozinho e perde o progresso do que estava assistindo às vezes.",Negativa
22340,22340,2019-02-22 23:15:52,3,"é bom barato, os 6 primeiros meses é metade do preso original, mas infelizmente não conecta com o cromecast, neste ponto deixa muito a desejar",Negativa
22344,22344,2019-02-22 20:17:26,3,"deveria ter suporte para o chomecast assim como a netflix faz,depois do período promocional da vivo,estou pensando em cancelar....ajeitem isso por favor",Negativa
22350,22350,2019-02-22 17:29:05,3,"gosto do amazon prime video, mais podia melhorar,em ter mais opçoes de filmes e seriados....",Positiva
22361,22361,2019-02-22 03:37:43,3,gostaria de pedi uma atualizaçao com a opçao para espelhar no chomecast.,Negativa
22368,22368,2019-02-22 00:44:54,3,"Olá! é muito bom , tem vários filmes e series legais para assistir... porém vcs tem que atualizar e fazer que pegue em tv box , smart tv. Nem no Chrome Cast funciona , Eu sou assinante, mais so posso usar no celular e no Computador, vejam isso por favor.",Negativa
22369,22369,2019-02-22 00:37:38,3,FALTA PODER SE CONECTAR COM O CHROMECAST. FALTA AVALIAÇÃO DOS FILMES E SÉRIES.,Negativa
22384,22384,2019-02-21 12:47:50,3,Seriados muito bons! Mais seriados dublados seria melhor ainda!,Positiva
22389,22389,2019-02-21 09:28:12,3,"nao temos perfis, esta bugando as vezes sobre rede rede",Negativa
22393,22393,2019-02-21 03:48:23,3,3 estrelas pela falta da conexao com o crhomecast.,Negativa
22402,22402,2019-02-20 23:54:07,3,"Muitas obras não tem a opção legendada em Português (só em outras linguas ou só dublada em português). Fora isso, também não mostra no Chromecast, o que é horrível... só consigo ver no celular. Adoro a Amazon, mas esse update no app seria ótimo.",Negativa
22416,22416,2019-02-20 19:58:45,3,"O aplicativo deveria ter acesso ao cromecast e o serviço off-line ainda deixa a desejar. Num geral, um bom aplicativo",Positiva
22436,22436,2019-02-19 16:55:03,3,"Trava muito no TV Box, deveria ser como o aplicativo da Netflix, que roda sem travar.",Negativa
22440,22440,2019-02-19 11:47:55,3,"Aplicativo está travando quando ao terminar um episódio e aperto na opção voltar para a tela dos episódios, isso é constante e tenho que fechar o aplicativo todas as vezes que aperto na opção voltar.",Negativa
22442,22442,2019-02-19 02:38:07,3,"O app é bom, intuitivo etc... mas um pouco mais lento que da concorrência e, absurdo, não é compatível com o Google Chromecast.",Negativa
22453,22453,2019-02-18 22:14:15,3,"Os conteúdos originais da Amazon e os outros conteúdos em si são excelentes, realmente o acervo é muito bom. Sobre a experiência do usuário com o Amazon Prime Vídeo posso dizer que é razoável já que poderia haver opção de fazer streaming via Chromecast e dispositivos semelhantes, ficar limitado apenas ao site ou app se torna inconveniente e decepcionante.",Negativa
22455,22455,2019-02-18 20:17:12,3,sempre apaga o histórico de capítulos que já foram assistidos,Negativa
22461,22461,2019-02-18 17:04:07,3,por que não tem disponível para smart TV?,Negativa
22473,22473,2019-02-18 05:19:07,3,"Mt ruim o download no smartphone, ele para do nada e dmr mt para baixar",Negativa
22481,22481,2018-12-26,3,Mancada... não é compatível com o chromecast. Assistir no pc ou no celular é bem desconfortável.,Negativa
22482,22482,2018-12-26,3,trava muito.,Positiva
22485,22485,2018-12-26,3,o serviço é muito bom mas a interface precisa melhorar,Positiva
22490,22490,2018-12-26,3,Outras formas de pagamento precisam ser adicionadas para facilitar o acesso ao serviço no Brasil! O cartão pré pago (não é encontrado para venda em reais) e boleto (não está disponível) . aí fica mais difícil!!!,Negativa
22498,22498,2018-12-26,3,Sem chromecast.,Negativa
22499,22499,2018-12-26,3,"gostei, mas nao da pra transmitir via chrome cast, minha familia quer assistir também ????",Negativa
22504,22504,2018-12-25,3,App muito bom e prático. Só falta a opção de transmitir para o Chromecast.,Positiva
22513,22513,2018-12-25,3,"parece ser muito bom,mas não da para conectar com o crohmecast",Negativa
22520,22520,2018-12-24,3,Qual o valor da assinatura mensal?,Negativa
22523,22523,2018-12-24,3,Suporte ao Chromecast. Urgente!,Negativa
22525,22525,2018-12-24,3,"A plataforma é muito boa, mas ainda possui poucos titulos pois é recente no brasil, porem seu conteudo original merece destaque. Quanto ao aplicativo, deixa a desejar, filmes com legenda desincronizada com o audio, muitos travamentos e não é possivel assistir em outros dispositivos de reprodução, como o Chromecast, perdendo pontos nesse quesito para os concorrentes.",Negativa
22528,22528,2018-12-23,3,"""Marromenos"" Poderia ter a opção de transmissão para o Chrome cast!",Negativa
22529,22529,2018-12-23,3,lento,Negativa
22536,22536,2018-12-23,3,"The video player is good, so is the catalogue. But the search engine is very poor. It doesn't have good filters, also it's not easy to see what's new on the catalogue. And I know google is a market rival, but it should have a chromecast play on option. And last, what about an integration with users IMDB watchlist??? Please!!!",Negativa
22542,22542,2018-12-23,3,Façam a opção de assistir via chrome cast.,Negativa
22559,22559,2018-12-22,3,Do só 3 estrelas pq não tem o app para Android TV e nem a opção Chromecast. Tem q evoluir mais.,Negativa
22560,22560,2018-12-22,3,"Para levar as 5 estrelas, deveria conectar ao Chromecast... O preço é justo, porém peca em nao permitir o uso pelo ChromeCast, acredito que alavancariam as vendas se este recurso fosse permitido...",Negativa
22562,22562,2018-12-22,3,"Catálogo ainda curto , ausência de suporte a chromecast também é super notável !",Positiva
22564,22564,2018-12-22,3,"O conteúdo é ótimo, tem bastante coisa que eu queria assistir faz tempo, mas o app tem uma resposta lenta e é um pouco confuso pra mexer a primeira vista, maa vale muito",Positiva
22573,22573,2018-12-21,3,"ainda não tem opção de Cast, isso dificulta muito! existe a possibilidade da implantação?",Negativa
22578,22578,2018-12-21,3,Este app é bom...,Positiva
22585,22585,2018-12-21,3,"SEM CHROMECAST. Apenas 1 perfil de usuário. Catálogo confuso. So assinei pois possuo smart tv. Segue resposta da Amazon: ""Sou a Rosa da Amazon Brasil. Sinto muito mas, app da Prime vídeo não é compatível com o Cromecast.  E não posso especular a respeito dando informações que não sejam reais a respeito do futuro.Foi um prazer te atender. Boas festas.",Negativa
22591,22591,2018-12-20,3,no geral o app é bom. as legendas às vezes somem e a gente tem que parar a exibição pra poder arrumar. outra coisa que não achei legal é que o tamanho de exibição da tela é menor que a do app concorrente.,Negativa
22593,22593,2018-12-20,3,O conteudo é muito bom mas não tem suporte para o Chromecast.,Negativa
22611,22611,2018-12-19,3,"catalago é muito bom , porém o fato de não se conseguir transmitir para tv do celular é um grande problema .",Negativa
22617,22617,2018-12-19,3,"Gostei bastante das opções de filmes e séries, mas tem um defeito: a legenda. Além de não apresentar a opção Português do Brasil, a qualidade não é boa.",Positiva
22619,22619,2018-12-19,3,"Catálogo melhor do que a Netflix, mas por que ainda não tem o botão de compartilhar tela com o ChromeCast? Seria perfeito e tivesse!",Positiva
22623,22623,2018-12-18,3,"O app é bom, mas acho que com esta qualidade de serviço tem como obrigação a seus clientes resolver o problema do cromecast e responder aos varios assinantes, como eu, porque nao têm solução para o gromecast.",Negativa
22627,22627,2018-12-18,3,"O conteúdo melhora a cada dia, possui boas séries originais como 'American gods', mas definitivamente não ter suporte a Chromecast por briguinha com o Google é ridículo, e é devido a isso q dou apenas 3 estrelas",Negativa
22633,22633,2018-12-18,3,"Gosto do acervo, mas o app peca muito ao não dar suporte ao Chromecast, se a Amazon pensasse no usuário já teria adicionado o recurso.",Negativa
22639,22639,2018-12-18,3,"Sinto falta da conectividade com o Chromecast. Pouco conteúdo, porém de qualidade.",Positiva
22643,22643,2018-12-18,3,Ao efetuar download a legenda não é baixada juntamente com os vídeos. Tem que estar conectado pra legenda ser exibida.,Negativa
22647,22647,2018-12-17,3,"Eu gostei muito do serviço, mas eu queria que tivesse melhorias como organizar as séries e não recomenda-las por temporadas, muitas vezes na pesquisa a gente a caba encontrando a mesma série várias vezes mas é apenas uma temporada diferente e também que eles aprimorassem o recurso de vídeo para caber em todas as telas no meu celular fica com os cantos cortados. Fora isso eu adorei o serviço",Positiva
22653,22653,2018-12-17,3,"Adicionaram SPN mais não colocaram nem a legenda em português blz viu '-', vontade de cancelar a assinatura da poha",Negativa
22655,22655,2018-12-17,3,Poderiam colocar filmes mais novos,Positiva
22662,22662,2018-12-17,3,"Tenho problemas para fazer download dos títulos para ver offline, mas fora isso a experiência é boa.",Positiva
22672,22672,2018-12-16,3,"Muito bom, mas poderiam adicionar outras formas de pagamento como boleto e aplicativos de pagamento para facilitar o acesso para quem deseja se tornar assinante.",Positiva
22676,22676,2018-12-16,3,"Legenda é um problema.... Eu coloco a legenda PtBr e não aparece. Tenho q abre e fechar o app, ou colocar e tirar legenda, até aparecer",Negativa
22677,22677,2018-12-16,3,Falta portabilidade com o cromecast.,Negativa
22685,22685,2018-12-16,3,"Gostei do app, mas na minha smart tv não tem como baixar... Só vi esse app nas TVs da Samsung, a minha é Phillips. Alguém sabe como sincronizar?",Negativa
22691,22691,2018-12-15,3,Tem que habilitar a transmissão para TV.,Positiva
22697,22697,2018-12-15,3,Uma pena ele não ter como espelhar no Chromecast,Negativa
22699,22699,2018-12-15,3,Não espelha no Chromecast... melhorar essa opção urgente! Irão ganhar assinaturas com isso.,Negativa
22705,22705,2018-12-14,3,Não sei ainda.,Positiva
22711,22711,2018-12-14,3,Bom catálogo e bom custo benefício. Mas muitos problemas com as legendas em português.,Positiva
22712,22712,2018-12-14,3,"além de poucas opção filmes, ainda tem o problema do audio que não é português!",Negativa
22714,22714,2018-12-14,3,Só falta ser compatível com Chromecast.,Negativa
22715,22715,2018-12-14,3,"Faltou a possibilidade de transmitir o conteúdo para a tv com Chromecast, assim como o Netflix tem.",Negativa
22717,22717,2018-12-14,3,"App bom, mas a briga com o Android faz com que a prime vídeo não tenha suporte com o Chromecast.",Negativa
22720,22720,2018-12-13,3,Precisa melhorar a sincronicidade das legendas. Às vezes demoram minutos para aparecer.,Negativa
22722,22722,2018-12-13,3,"O app infelizmente não me permite trocar o áudio do vídeo para o áudio original, vi na internet que é preciso fazer uma configuração prévia no PC mas meu uso é pelo smartphone. O catálogo não é ruim mas deixa a desejar no layout e nas funções pouco ágeis.",Negativa
22728,22728,2018-12-13,3,Nao roda facilmente en tv e poucas opcoes de filmes e series Nao posso avaliar as series e filmes assistidos,Positiva
22729,22729,2018-12-13,3,N e bom,Positiva
22732,22732,2018-12-13,3,"A imagem são boas, mas precisa colocar mais filmes e espelhar na tv, precisa melhorar nesses quesitos, mais gostei.",Positiva
22736,22736,2018-12-13,3,Otimo mas espelha no Chromecast não como netflix fica aberto no celular e dependo do home chrome e no Xbox não mostra audio português como no App.Precisa melhora o App,Negativa
22742,22742,2018-12-13,3,"É triste saber que esse aplicativo não dá suporte ao Chromecast, por pura conveniência, para que as pessoas comprem o fire stick. Comprei um fire stick para meu quarto e já tinha um chrome cast na sala, além da tv já ser smart. Agora anunciaram que vão descontinuar o aplicativo para smart tv Samsung. Agora só vou ter acesso na tv do quarto com o fire stick.",Negativa
22756,1,2020-05-27 17:24:06,3,"A Qualidade de imagem e som é ótima! Filmes atuais também, mas eu estou tentando assistir filmes e ele fica carregando e pulando as partes sozinho e não quer voltar pro início do filme.",Negativa
22757,2,2020-05-27 17:07:12,3,Não instala nos iPhones e iPads mais antigos. Exige iOS 12. :-(,Negativa
22758,3,2020-05-27 13:17:23,3,Assinando o amazon prime eu tenho direito a frete grátis em livros e produtos ??,Negativa
22759,4,2020-05-27 11:30:40,3,"Muito bom,mas não consigo assistir filmes como,por exemplo, Vingadores Utimato pq trava no meio😑",Positiva
22764,9,2020-05-26 16:10:53,3,"eu adoro o aplicativo, o único problema é o funcionamento dele na televisão smart, baixei e aplicativo certinho, fiz de tudo, e ele não abre de jeito algum, trava tudo. :/",Negativa
22773,18,2020-05-26 00:49:10,3,Bom conteúdo porém o aplicativo trava muito,Positiva
22775,20,2020-05-26,3,Porque não está disponível para smart mais antigas da LG???,Negativa
22785,30,2020-05-24 17:40:47,3,"Vocês estão começando no Brasil, mas o consumidor aqui exige uma qualidade superior, por causa da Netflix!
O App é meio simples, em muitos aspectos, desde design até funcionalidades!

Espero que vocês ouçam seus assinantes! Vocês tem tudo pra ser o maior serviço de streaming do Brasil!",Negativa
22787,32,2020-05-24 14:25:34,3,"O App não conecta na minha TV lg smart.
A loja de App da minha TV tbem não tem o App da Amazon. Portanto vou cancelar minha assinatura e ficar com a Netflix.",Negativa
22798,43,2020-05-23 11:42:43,3,coloquem a opção de criar perfis,Positiva
22800,45,2020-05-23 01:14:53,3,Quando tiver mudo a avaliacao,Negativa
22804,49,2020-05-22 20:49:00,3,"Ótimo aplicativo, porém com volatilidade de filmes, e há pausa para propagandas entre alguns episódios.",Positiva
22805,50,2020-05-22 19:54:23,3,"Quando a Prime Vídeo chegou no Brasil havia muitos problemas em traduções e legendas pra português, felizmente a maioria desses problemas foi corrigido, mas o app (principalmente a versão mobile dele) em termos d interface é péssima, às vezes quando desço um pouco a tela pra ver a sinopse, o app trava e volta pra tela inicial, isso acontece TODA HORA! As vezes eu pesquiso o título d um filme ou série q esta incluso sim no catálogo, mas quando pesquiso o nome tanto inglês quanto português, em grande maioria das vezes o filme ou série n aparece, ENTÃO PRA SERVE A PESQUISA SE N DA PRA PESQUISAR?! A presença d anúncios das séries da Amazon n me atrapalhar e são fáceis d pular, e o preço é realmente muito bom pelo o q tem a oferecer (10 reais mensais) o catálogo tem inúmeras séries populares e séries antigas difíceis d achar pela internet ou dvd, e um grande catálogo de filmes da Universal e Paramount. Vale a pena sem dúvida posso afirmar, porém deve ser feita uma grande melhoria na interface e correção d bugs",Negativa
22807,52,2020-05-22 16:51:16,3,"Favor adicionar perfis de usuário, pois do jeito que está fica impossível utilizar a plataforma se a conta for dividida com outras pessoas.",Negativa
22809,54,2020-05-22 14:39:01,3,"O aplicativo é ótimo a resolução é ótima, ótimos títulos porém o mecanismo de pesquisa é péssimo, faço a busca dos filmes aparece coisas nada haver com que busquei, sei que o aplicativo é gringo busco os títulos em inglês e nada, espero que isso seja resolvido em breve pois o aplicativo vem crescendo cada vez mais, nada mais que umas melhorias né?",Negativa
22810,55,2020-05-22 02:43:39,3,"Deveria ter mais de um perfil de usuário para poder cada membro da família ter um controle sobre os filmes e séries que estão sendo vistos.
E a ferramenta de avanço e retrocesso do filme não são muito práticos e precisos. Necessita um melhor desenvolvimento.",Positiva
22820,65,2020-05-21 00:35:51,3,O conteúdo é bom mas precisa ter suporte pra chromecast. Quem não tem smart tv tem q se contentar a assistir no celular ou notebook tendo uma tv com chromecast em casa.,Negativa
22831,76,2020-05-18 23:03:27,3,"Eu gosto muito das opções de conteúdo, bem atualizadas e/ou completas, mas sinto muita falta da separação por perfis, tudo o que eu e minha família assistimos fica misturado e também não entendo a necessidade de separar cada temporada das séries",Positiva
22836,81,2020-05-18 03:52:43,3,"Na minha tv  que está no quarto não dá a opção de pular abertura e olha que já atualizei o aplicativo, já na tv da sala da a opção de pular a abertura 🙄🙄que loucura é essa ? Sendo que minha tv é mais atual até 4 k é aff",Negativa
22838,83,2020-05-18 00:34:51,3,Precisa incluir na sua grade filmes e séries de impacto .Filmes que fizeram sucesso no cinema tipo Coringa Rambo V e muito mais. Por enquanto Netflix está à frente,Positiva
22841,86,2020-05-17 21:59:03,3,Ótimo aplicativo mas deixa a desejar poderia ter perfis separados como na Netflix pois é horrível dividir contas as vezes atropela o tempo ou episódios da mesma série,Positiva
22842,87,2020-05-17 18:21:45,3,"Legendas atrasadas, fica muito ruim de assistir assim, se desse pra subir os perfis também seria melhor, mas de resto está ok.",Positiva
22867,112,2020-05-14 03:06:09,3,"O aplicativo é muito bom e tem vários filmes novos. Mas alguns, como green book não possuem nem áudio e nem legenda em português.",Positiva
22869,114,2020-05-14 01:38:11,3,"Irritante demais esses recém adicionados anúncios!
Geralmente quando pagamos assinatura, não temos este inconveniente... vide youtube, spotify.

Seria mais respeitoso ao menos dar a opção de tirá-los!",Negativa
22870,115,2020-05-13 21:59:58,3,O aplicativo simplesmente não abre no meu IPhone.,Negativa
22871,116,2020-05-13 16:34:39,3,"Ultimato está com defeito no som,o personagem fala e o som sai bem depois,se puderem consertar.",Positiva
22878,123,2020-05-12 19:01:44,3,O app é bom mais o vingadores ultimato traduzido para o português do Brasil está com o áudio adiantado.,Positiva
22879,124,2020-05-12 17:17:35,3,"o app é muito bom, mas tem um sério problema em alguns filmes cuja a dublagem em português, o som fica atrasado, por exemplo em vingadores ultimato, fica bem ruim a experiência",Positiva
22885,130,2020-05-11 04:12:02,3,"Quando vou fazer o download de um filme ou série na qualidade de boa,que é de 0,1GB que equivale a 100MB na média,o sistema interpreta um download mais que o dobro,isso tomando muito espaço do aparelho e o meu aparelho que tem pouco espaço,fica bastante prejudicado,vejam isso urgente.",Negativa
22888,133,2020-05-10 21:44:57,3,"O aplicativo em sim é bom.
Fácil de mexer, bem intuitivo, raramente da problema. Agora que temos a compatibilidade com o Chromecast então melhorou bem pro meu lado, mas cês tão deixando a desejar com as legendas. Várias séries sem opção de legendas em português. Tem que dar uma olhada nesse lado.",Positiva
22894,139,2020-05-09 18:51:31,3,Está tendo problemas desde ontem em minha tv,Negativa
22898,143,2020-05-08,3,"A cada retomada ou novo episódio, é uma batalha para selecionar a legenda Português (Brasil). Ou insistem na Português (Portugal) que é bem diferente ou fica sem nenhuma. 

Obviamente estou fazendo essa observação com plena certeza do que estou falando: o idioma está selecionado corretamente, mas o aplicativo se perde se a execução for interrompida (retomada do episódio ) ou finalizada (novo episódio).",Negativa
22899,144,2020-05-07,3,"Não sei o por que, Se é atualização ou Bug Mesmo Do App!
Mas Quando Estou Assistindo, o som do Filme Sai Atrasado do que realmente deveria, Não era assim não, Acho Que Deve Ser Algum Bug, por favor Ajeitem isso !
Desde já Agradeço.",Negativa
22902,147,2020-05-07,3,"O aplicativo em si é bom, não gosto muito da navegação, as vezes trava a TV continua passando e o aplicativo não acompanha, acabo me perdendo em qual episódio estou.
E também deveriam colocar as legendas na músicas. Exemplo de serei a Nashville.",Positiva
22918,163,2020-05-03,3,Needs original audio and English subtitles,Negativa
22920,165,2020-05-03,3,"Ótimos títulos, mas não aparece a opção de conectar ao Amazon Fire Stick.",Negativa
22921,166,2020-05-03,3,"Aparece trailer de outros filmes/séries toda hora, até mesmo quando abro o app. O intuito do streaming é não ter que se preocupar com propagandas, é por isso que pagamos a assinatura. Se estou longe do dispositivo e/ou fazendo outra coisa, tenho que parar o que estou fazendo pra clicar no botão de pular (que é muito pequeno e escondido). 

Nem sempre aparece a opção de pular a abertura da série. Em How I Met Your Mother, algumas temporadas tinham e outras não. 

Não consigo encontrar mais informações da minha conta no app. Queria saber qual email estou usando, mas em Minha conta só aparece meu dispositivo.",Negativa
22926,171,2020-05-02 21:25:00,3,"Único defeito do app é que não da “jogar” para a sua tv smart e assistir a partir dela, igual conseguimos fazer com Netflix e YouTube por exemplo.",Positiva
22931,176,2020-05-01 17:05:28,3,"É um ótimo aplicativo, mas ele esta saindo do filme sozinho a cada 1 minuto",Negativa
22932,177,2020-05-01 15:03:34,3,"Parem de me forçar a ver publicidade, seus dementes. Eu estou pagando é para ter essa porcaria. Esse tipo de coisa, e o péssimo display de filmes/séries e opções de vídeo deixa esse app dois níveis abaixo da netflix.",Negativa
22934,179,2020-05-01 01:06:53,3,"Não consigo utilizar a ferramenta de perfis. Mesmo atualizado, o aplicativo não mostra a opção para criar perfis separados",Negativa
22937,182,2020-04-30 02:38:04,3,"São ótimas opções para assistir, porém, o aplicativo peca em qualidade, visto que o mesmo fecha subitamente e o erro se repete várias vezes, sem falar nas dificuldades de baixar filmes ou séries. A logística e o funcionamento podem melhorar",Positiva
22938,183,2020-04-30 01:55:33,3,"Entendo que o Amazon Prime está em evolução mas o app tem problemas graves! Além de censo ter conexão com Google Chromecast, você não consegue simplesmente compartilhar como sugestão a algum amigo! Para fazer isso, você tem que adicionar o filme na sua lista, ir até a lista e lá você consegue compartilhar! Nesta mesma lista, se você tiver mais de 6 itens, você terá dificuldade de clicar nos 3 pontos para entrar nas opções daquele item específico. Pois na mesma região fica o botão de conectividade com sua TV! O app e as opções teem que melhorar bastante, mas os preços são convidativos!",Negativa
22939,184,2020-04-29 20:32:53,3,Falta essa opção de pagamento,Positiva
22940,185,2020-04-29 05:57:45,3,Ótimo aplicativo porém demora quase um dia pra fazer downloads de filmes mesmo tendo uma internet de alta velocidade esta na hora de dá uma atualizada e adicionar algumas funções que posamos assistir os filme baixado em outro dispositivos ou colocar a própria memória no App ficar top,Positiva
22951,196,2020-04-27 00:48:54,3,Usando diretamente no App da smart tv ele não dá opções de legendas ou dublagem em português...  só msm a que eles querem,Negativa
22953,198,2020-04-26 23:42:39,3,"Vou fazer minha análise em comparação com o Netflix:
1 - é mais lento para carregar 
2 - trava com frequência
3 - não achou no casting minha TV LG, enquanto que Netflix e YouTube acham. 
4 - gostei da variedade de conteúdos infantis",Positiva
22962,207,2020-04-23 23:40:26,3,"O conteúdo é razoável mas tem concorrente com muito mais conteúdo. Visualmente não é muito intuitivo para configurar e escolher as séries e filmes, muito ruim os formatos de legendas em telas grandes...",Positiva
22964,209,2020-04-23 04:12:29,3,Cadê a pohaaa do chromecast? To vendo comentários de dois anos atrás pedindo o suporte e até agora nada....,Negativa
22965,210,2020-04-23 01:33:35,3,"Nesse quesito perde para os principais concorrentes, financeiramente pensando é um pecado a Amazon falhar em um ponto tão simples, compatibilidade só pra quem tem produtos atuais!",Negativa
22970,215,2020-04-22 17:42:17,3,A atualização de hoje não tem a opção de transmitir para o chromecast 😒,Negativa
22971,216,2020-04-22 17:11:52,3,"Conteúdo melhorando muito, mas faltam os perfis. Por favorrrr!",Positiva
22973,218,2020-04-22 12:02:26,3,Esperava mais dessa plataforma de filmes. Você é mais limitado do que a concorrente :/,Negativa
22975,220,2020-04-22 02:23:33,3,Deveria ter opção de perfil de usuário! É uma saco tudo ficar salvo e pessoas vendo a mesma série se confundirem. Espero que arrumem isso logo.,Negativa
22977,222,2020-04-21 03:41:34,3,Comprei para assistir soltos em floripa mais está todo perdido do episódio 3 vai para o 11 me ajudem,Negativa
22978,223,2020-04-21 02:43:10,3,"Trava muito no chromecast, precisa melhorar muitooooooo!!!!",Positiva
22981,226,2020-04-20 04:37:09,3,"Toda vez que quero iniciar algum conteúdo o app mostra o trailer de outras produções antes de começar o que eu já tinha escolhido. Poderiam aprender com o Netflix e não ser tão inconvenientes, parece até que estou no YouTube antes de existir o Premium.",Negativa
22984,229,2020-04-19 23:29:38,3,"Filmes que foram feitos downloads não são exibidos através do adaptador AirPlay HDMI original da Apple. Por favor, corrijam isso.",Negativa
22990,235,2020-04-18 00:27:29,3,Acho que tem pouca oferta!,Positiva
22992,237,2020-04-17 00:17:53,3,Tem como explorar o Prime Video sem se cadastrar?,Negativa
22995,240,2020-04-15 22:44:54,3,Muito bom o app mais não tem com baixa no iPad com IOS 9.3.6 ????????????fiquei triste,Negativa
23004,249,2020-04-14 00:47:08,3,"O app poderia ter uma landing page mais bonita e fácil, além da compatibilidade com o chromecast que seria excelente",Positiva
23007,252,2020-04-13 11:24:24,3,"Quando assisto séries, as legendas após dois episódios somem. Tenho que encerrar o app e abrir novamente.",Negativa
23014,259,2020-04-12 03:18:17,3,"Catálogo de filmes e séries muito bom, porém: não deixa criar mais que um usuário criando somente uma lista de filmes; as categorias não são bem organizadas e layout mal distribuído. 
Atende com o catálogo, mas tem muito a melhorar ainda.",Positiva
23018,263,2020-04-11 20:57:00,3,"A qualidade do conteúdo no app é perfeita, me apaixonei por todos os matérias mas já tive problemas e eles continuam a voltar em questão do download e isso foi bem decepcionante.",Positiva
23024,269,2020-04-11 01:21:34,3,"Ta faltando vocês adicionarem a opção de espelhamento de tela, iria ajudar muitos usuários do serviço de Streaming.

Quando atualizarem o app eu dou 5 estrelas ????",Negativa
23031,276,2020-04-09 18:37:40,3,"Por favor, disponibilizam perfis diferentes para as pessoas assistirem, quebra muito a privacidade com um só perfil. Falta um pouco mais de conteúdo, porém o prime é muito bom.",Positiva
23045,290,2020-04-07 04:11:38,3,Como eu Faço pra criar uma Conta ? Eu não tenha opção .,Negativa
23051,296,2020-04-06 16:56:55,3,coloca a série the originals pra melhorar,Positiva
23059,304,2020-04-05 01:17:02,3,Com bastante frequência o aplicativo perde as legenda. Chato!,Negativa
23063,308,2020-04-02 23:44:26,3,"Tento fazer o download e demora muito, passa muito tempo tentando baixar e nada.",Negativa
